# Selection : patch(inlet)
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.186546      	-9.076902e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186696      	-8.659086e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18684       	-8.463877e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186984      	-7.841421e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187127      	-7.594365e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187271      	-7.283716e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187415      	-7.126209e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187558      	-6.479273e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187702      	-6.442236e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187845      	-5.992148e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187989      	-5.696301e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188133      	-5.368306e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188276      	-5.271874e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18842       	-4.621195e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188564      	-4.639007e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188707      	-4.162007e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188851      	-3.834562e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188995      	-3.447029e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189138      	-3.095273e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189282      	-2.655570e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189425      	-2.246241e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189569      	-1.952887e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189713      	-1.389990e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189856      	-7.665881e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19          	-1.365714e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.190159      	6.012948e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.190317      	1.268110e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.190479      	2.040698e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19064       	2.997185e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.190804      	3.976281e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.190969      	4.962961e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.191133      	5.846154e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1913        	6.792563e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.191467      	7.669760e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.191635      	8.662593e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.191805      	9.613967e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.191976      	1.072701e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192147      	1.155452e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192321      	1.219294e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192496      	1.298590e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19267       	1.355555e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192845      	1.428242e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193024      	1.467182e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193203      	1.512333e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193382      	1.514023e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19356       	1.509117e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193739      	1.466464e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193918      	1.461748e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.194103      	1.412219e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.194287      	1.377755e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.194471      	1.258026e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.194655      	1.186873e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19484       	1.100269e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195024      	1.006125e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195208      	9.133822e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195393      	8.031750e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195577      	6.961707e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195761      	5.819650e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195945      	4.595997e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19613       	3.363531e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196314      	1.972004e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196498      	5.954500e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196683      	-8.372583e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196867      	-2.198793e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197051      	-3.661736e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197236      	-4.936413e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19742       	-6.165824e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197604      	-7.111260e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197788      	-7.867442e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197973      	-8.485774e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198157      	-8.866677e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198341      	-9.133392e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198526      	-9.250656e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19871       	-9.232557e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198894      	-9.257491e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199079      	-9.139628e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199263      	-9.077377e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199447      	-9.122064e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199631      	-9.192259e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199816      	-9.322905e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2           	-9.454192e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200196      	-9.499368e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200392      	-9.310724e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200584      	-9.000504e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200776      	-8.694068e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200969      	-8.331728e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201161      	-7.921540e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201353      	-7.495203e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201545      	-7.171151e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201737      	-7.041739e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201934      	-6.914937e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202131      	-6.892894e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202327      	-6.854205e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202529      	-6.899000e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202731      	-6.787331e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202933      	-6.519523e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203135      	-6.123119e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203337      	-5.632056e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203533      	-5.169966e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203729      	-4.607637e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203925      	-4.127975e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204121      	-3.748537e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204317      	-3.460415e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204513      	-3.271372e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204709      	-3.056997e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204905      	-2.870475e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205101      	-2.575854e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205305      	-2.176778e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205509      	-1.717507e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205704      	-1.271189e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2059        	-8.482035e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206086      	-4.899789e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206272      	-3.117539e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206459      	-2.742798e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206655      	-5.895228e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206852      	-8.809997e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.207049      	-1.243153e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.207246      	-1.604877e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.207442      	-1.944295e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.207639      	-2.230038e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.207836      	-2.389275e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208033      	-2.651567e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208229      	-2.856791e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208426      	-3.159324e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208623      	-3.348233e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20882       	-3.724885e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209016      	-4.204756e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209213      	-4.481759e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20941       	-5.058698e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209607      	-5.277701e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209803      	-5.693355e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21          	-5.741426e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.210204      	-6.060449e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.210408      	-5.868059e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.210612      	-6.076348e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.210816      	-5.828665e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211025      	-6.125508e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211234      	-6.067785e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211442      	-6.234000e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211651      	-6.279720e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211855      	-6.314180e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212058      	-6.273742e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212262      	-6.083190e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212466      	-6.021709e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212669      	-5.593893e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212873      	-5.536283e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.213077      	-5.151791e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21328       	-5.055528e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.213484      	-4.715521e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.213687      	-4.687170e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.213891      	-4.486619e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214095      	-4.319594e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214298      	-4.079593e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214502      	-3.975949e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214706      	-3.812925e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214909      	-3.527810e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.215113      	-3.574718e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.215317      	-3.143046e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21552       	-3.538980e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.215724      	-3.195984e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.215927      	-3.340427e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216131      	-3.172185e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216335      	-3.409275e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216538      	-3.124290e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216742      	-3.105079e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216946      	-2.791254e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.217149      	-2.753379e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.217353      	-2.506831e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.217556      	-2.515439e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21776       	-2.248066e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.217964      	-2.174246e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218167      	-2.083054e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218371      	-2.055571e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218575      	-1.980922e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218778      	-1.862112e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218982      	-1.598612e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.219185      	-1.629639e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.219389      	-1.299688e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.219593      	-1.408104e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.219796      	-1.167033e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22          	-1.261126e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.220204      	-1.038403e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.220408      	-1.332055e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.220612      	-1.077833e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.220816      	-1.549397e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22102       	-1.407184e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221224      	-1.930726e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221429      	-2.047544e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221633      	-2.599887e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221837      	-3.148700e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222041      	-3.689836e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22224       	-4.226712e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222434      	-5.060341e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222618      	-5.470323e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222798      	-6.516884e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222974      	-6.829405e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22315       	-7.616921e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223321      	-8.079015e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223492      	-8.585806e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223659      	-8.685452e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223822      	-9.232608e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223984      	-8.981050e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.224143      	-9.049860e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.224301      	-8.921128e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.224455      	-8.706724e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.224609      	-8.242675e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.224759      	-8.077586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.224908      	-7.777448e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.225054      	-7.549273e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.225199      	-7.163899e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.225345      	-6.747782e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22549       	-6.499564e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.225631      	-6.222782e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.225772      	-6.049730e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.225913      	-5.707178e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.226054      	-5.376886e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.226195      	-5.036228e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.226336      	-4.966492e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.226477      	-4.584178e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.226618      	-4.612843e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.226759      	-4.385111e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2269        	-3.917114e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.227041      	-3.737753e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.227188      	-3.487277e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.227336      	-3.267173e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.227484      	-3.116485e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.227632      	-2.826205e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22778       	-2.540340e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.227928      	-2.150297e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.228076      	-1.792793e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.228224      	-1.740546e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.228372      	-1.375066e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22852       	-1.360334e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.228668      	-8.691777e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.228816      	-4.454563e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.228964      	-7.554463e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.229112      	2.801110e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22926       	6.460705e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.229408      	1.082079e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.229556      	1.588740e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.229704      	2.300284e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.229852      	2.983653e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23          	3.700092e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.230167      	4.372255e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.230336      	5.264704e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.230506      	5.938374e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.230678      	6.878970e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.230851      	7.679861e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.231024      	8.661005e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.231196      	9.142137e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.231372      	9.989670e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.231548      	1.027798e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.231724      	1.120575e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.231901      	1.135655e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.232081      	1.197892e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.232261      	1.219115e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.232441      	1.255527e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23262       	1.229616e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.232805      	1.236809e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.232989      	1.239504e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.233174      	1.235950e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.233358      	1.209747e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.233543      	1.148057e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.233727      	1.086165e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.233912      	1.025341e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.234096      	9.381513e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.234281      	8.384897e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.234465      	7.248879e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23465       	5.921541e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.234834      	4.504031e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.235026      	2.899678e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.235217      	1.368295e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.235408      	-9.197203e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2356        	-1.391341e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.235791      	-2.626946e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.235982      	-3.688280e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.236174      	-4.628055e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.236365      	-5.392397e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.236556      	-6.033282e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.236748      	-6.426223e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.236939      	-6.906500e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23713       	-7.338616e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.237322      	-7.850346e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.237513      	-8.374760e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.237704      	-8.904649e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.237895      	-9.493865e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.238087      	-9.773931e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.238278      	-1.009189e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.238469      	-1.011045e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.238661      	-9.956862e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.238852      	-9.810906e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.239043      	-9.543922e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.239235      	-9.090234e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.239426      	-8.818708e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.239617      	-8.529064e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.239809      	-8.497037e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24          	-8.402232e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.240196      	-8.520329e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.240396      	-8.716584e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.240596      	-8.706248e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.240801      	-8.865996e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.241005      	-8.616723e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.241205      	-8.346677e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.241405      	-8.038251e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2416        	-7.640685e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.241796      	-7.368028e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.241991      	-6.995725e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.242186      	-6.701263e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.242382      	-6.601878e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.242577      	-6.570615e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.242772      	-6.593076e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.242973      	-6.602723e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.243174      	-6.414881e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.243375      	-6.025860e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.243575      	-5.579127e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24377       	-5.014569e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.243959      	-4.490397e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.244148      	-3.926852e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.244336      	-3.430871e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.244525      	-3.086242e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.244721      	-2.874023e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.244909      	-2.699075e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.245098      	-2.685703e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.245294      	-2.599502e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24549       	-2.471166e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.245686      	-2.291808e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.245882      	-2.023703e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.246078      	-1.767484e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.246274      	-1.397918e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24647       	-1.210474e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.246667      	-9.700916e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.246863      	-9.189205e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.247059      	-8.699699e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.247255      	-1.129639e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.247451      	-1.304349e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.247647      	-1.574501e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.247843      	-1.944075e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.248039      	-2.098987e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.248235      	-2.355248e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.248431      	-2.466970e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.248627      	-2.743112e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
